Date,.dMIWO000I0PUS,.dMIEF000I0PUS,.dMIWD000I0PUS,.dMINA000I0PUS,.dMIEU000I0PUS,.dMIUG000I0PUS,.dMIEE000I0PUS,.dMIMU000I0PUS,.dMIER000I0PUS,.dMIWOU00I0PUS,.dMIAX000I0PUS,.dMISX000I0PUS,.dMICA000I0PUS,.dMIUS000I0PUS,.dMIAT000I0PUS,.dMIBE000I0PUS,.dMIDK000I0PUS,.dMIFI000I0PUS,.dMIFR000I0PUS,.dMIDE000I0PUS,.dMIIE000I0PUS,.dMIIL000I0PUS,.dMIIT000I0PUS,.dMINL000I0PUS,.dMINO000I0PUS,.dMIPT000I0PUS,.dMIES000I0PUS,.dMISE000I0PUS,.dMICH000I0PUS,.dMIGB000I0PUS,.dMIAU000I0PUS,.dMIHK000I0PUS,.dMIJP000I0PUS,.dMINZ000I0PUS,.dMISG000I0PUS,.dMIBR000I0PUS,.dMICL000I0PUS,.dMICO000I0PUS,.dMIMX000I0PUS,.dMICZ000I0PUS,.dMIEG000I0PUS,.dMIGR000I0PUS,.dMIHU000I0PUS,.dMIIN000I0PUS,.dMIKW000I0PUS,.dMIPL000I0PUS,.dMIQA000I0PUS,.dMISAPz0I0PUS,.dMIZA000I0PUS,.dMITR000I0PUS,.dMIAE000I0PUS,.dMICN000I0PUS,.dMIID000I0PUS,.dMIKR000I0PUS,.dMIMY000I0PUS,.dMIPH000I0PUS,.dMITW000I0PUS,.dMITH000I0PUS,.dMIEF00000PUS
2015-12-15,1042.114,786.979,1007.531,1308.438,739.196,748.741,552.951,396.44,721.427,757.526,973.62,882.054,704.942,1370.719,370.753,730.52,1559.92,572.228,680.635,840.922,480.203,1113.089,420.955,820.825,545.761,309.413,520.22,938.492,1124.933,716.235,655.389,1144.686,852.62,838.727,784.244,399.642,662.848,726.772,793.627,428.265,596.304,38.585,393.626,979.655,,352.363,,750.573,789.097,644.648,,1063.907,1110.084,907.466,904.279,1565.698,920.029,1493.306,779.4135556
2015-12-16,1055.928,797.602,1020.91,1327.523,742.674,752.475,555.905,401.086,724.96,766.091,989.081,898.078,714.976,1390.736,376.89,738.432,1572.041,578.313,684.214,845.134,481.519,1102.078,421.134,825.31,545.576,313.124,521.665,939.304,1131.775,719.15,673.596,1159.526,873.471,845.592,790.864,395.243,673.558,748.374,804.772,431.058,603.216,40.138,405.171,986.776,,361.527,,760.681,786.402,651.83,,1083.326,1133.357,930.439,909.201,1587.003,934.587,1487.746,790.3430109
2015-12-17,1047.637,806.268,1014.735,1307.835,744.145,755.146,565.387,406.017,726.605,767.558,997.835,904.869,701.029,1370.452,370.126,745.822,1575.283,577.771,685.158,856.069,485.026,1104.397,422.983,826.746,540.599,313.742,524.906,941.56,1128.958,718.03,675.669,1168.068,880.741,839.531,789.272,401.369,682.21,747.131,808.376,426.954,623.195,41.443,402.688,1005.934,,366.12,,781.957,803.584,667.104,,1090.341,1163.323,931.182,922.278,1607.887,950.344,1500.129,798.586113
2015-12-18,1034.776,798.455,1002.535,1287.325,737.743,748.038,559.303,400.349,720.243,762.997,990.708,901.588,703.941,1347.543,369.642,741.113,1564.367,569.276,678.134,847.538,482.232,1100.167,418.289,815.672,529.135,315.52,517.182,931.785,1124.247,713.168,682.449,1164.847,874.133,843.959,791.044,389.52,682.838,750.038,803.403,423.056,623.195,41.727,404.956,997.567,,371.333,,781.999,794.869,658.071,,1083.171,1141.679,926.479,919.622,1599.16,938.222,1459.897,789.7104225
2015-12-21,1037.942,800.489,1005.552,1295.865,734.51,744.353,562.885,400.461,717.182,760.834,995.366,905.297,700.626,1357.296,370.165,736.812,1573.469,571.454,674.264,844.147,481.744,1106.501,418.069,812.271,529.533,313.362,502.086,935.853,1118.624,710.921,683.742,1165.166,873.703,845.6,793.623,370.907,686.539,742.322,804.162,423.452,635.976,42.279,408.87,1005.834,,378.115,,767.294,803.747,665.96,,1089.037,1159.875,933.757,910.534,1609.169,942.941,1444.449,791.4293584
2015-12-22,1045.011,803.399,1012.087,1306.999,737.373,747.379,565.76,401.135,719.932,763.97,998.935,909.411,705.251,1369.099,374.978,738.827,1565.576,573.841,677.376,847.703,482.321,1099.016,419.038,819.133,531.166,317.179,507.162,941.764,1120.32,713.423,689.175,1170.208,876.427,856.939,796.754,374.769,684.537,741.553,800.697,428.806,635.847,42.048,405.851,1001.041,,380.282,,777.283,808.039,657.792,,1091.638,1173.717,942.504,918.627,1622.025,944.017,1443.423,794.6140551
2015-12-23,1058.316,811.348,1024.691,1324.291,750.785,757.975,575.432,407.981,733.004,773.643,1005.953,915.263,720.632,1386.597,377.216,747.474,1582.932,580.116,686.619,858.818,484.102,1101.299,423.191,832.773,544.587,322.275,515.349,958.322,1137.984,732.867,692.107,1177.589,875.739,859.813,799.86,383.939,692.877,776.588,805.495,435.589,635.847,41.73,402.749,1012.938,,379.064,,762.237,825.617,670.355,,1103.513,1175.12,945.096,926.208,1633.737,946.628,1461.883,803.13288
2015-12-24,1060.024,812.266,1026.297,1322.933,756.049,763.275,575.549,408.363,738.017,778.021,1007.63,920.171,722.406,1384.919,379.955,753.077,1594.52,584.328,690.129,865.054,486.073,1114.073,426.264,839.33,548.889,325.52,521.362,965.988,1144.957,738.035,705.738,1180.953,875.412,868.064,802.776,386.169,689.48,801.738,800.061,438.743,638.982,42.033,403.628,1013.42,,382.127,,759.596,824.849,670.676,,1106.719,1175.12,944.488,926.208,1633.737,947.838,1471.199,804.0619643
2015-12-25,1059.587,812.673,1025.966,1322.933,756.049,763.275,575.119,407.656,737.981,777.245,1008.326,920.672,722.406,1384.919,379.955,753.077,1594.52,584.328,690.129,865.054,486.073,1114.073,426.264,839.33,548.889,325.52,521.362,965.988,1144.957,738.035,705.738,1180.953,871.469,868.064,802.776,,,,,,638.982,42.033,,1013.42,,,,759.596,,671.843,,1107.09,1175.12,944.488,926.208,1633.737,952.173,1467.479,804.2891657
2015-12-28,1057.745,808.93,1023.894,1319.628,753.586,760.59,572.149,403.371,735.425,776.73,1002.803,916.489,720.561,1381.464,379.663,753.245,1599.927,580.41,685.261,860.508,486.65,1115.727,425.8,836.516,543.776,322.927,515.359,961.783,1148.144,736.06,704.864,1171.651,878.464,870.414,800.625,389.102,682.819,792.693,798.359,444.102,630.153,41.664,407.895,1020.601,,381.677,,768.455,823.016,674.557,,1094.258,1186.45,933.825,932.513,1630.344,951.47,1468.671,800.3236225
2015-12-29,1067.319,808.977,1032.263,1332.438,759.497,768.448,572.802,406.176,741.176,782.332,1002.849,919.525,718.888,1395.758,378.032,762.164,1610.389,585.944,693.198,871.478,491.022,1119.204,428.807,844.589,547.31,323.762,518.256,971.76,1160.923,737.75,715.796,1177.651,884.862,880.754,800.27,390.547,682.466,795.487,801.072,444.301,635.878,41.381,412.823,1018.503,,384.237,,755.414,819.25,671.882,,1097.448,1179.58,933.269,940.817,1627.906,943.778,1465.291,799.694145
2015-12-30,1061.639,802.016,1026.442,1322.461,756.129,764.677,562.601,400.057,737.668,780.383,999.342,918.886,711.046,1385.557,378.915,758.64,1612.666,583.544,690.802,863.235,492.21,1114.61,425.027,842.89,541.547,323.127,517.074,965.719,1156.467,735.262,722.753,1178.075,886.379,884.331,799.17,374.464,685.07,791.156,788.516,445.681,655.859,40.492,412.126,1014.921,,376.602,,752.63,795.68,662.508,,1088.99,1182.626,929.884,943.243,1627.906,940.58,1473.664,791.4708632
2015-12-31,1053.149,804.634,1019.349,1310.377,748.772,757.802,562.489,398.711,730.622,775.358,1002.13,919.593,703.982,1372.954,377.162,747.63,1605.025,580.844,681.929,859.241,485.847,1109.804,423.06,830.654,539.898,321.662,509.33,965.278,1144.048,726.887,717.73,1178.948,888.405,888.61,796.344,378.912,685.457,789.356,790.982,443.586,659.038,42.027,407.032,1026.685,,371.009,,754.198,797.13,649.145,,1091.774,1182.412,929.884,943.507,1627.906,946.867,1473.664,794.1393768
2016-01-01,1053.149,804.842,1019.375,,748.772,,,398.711,,775.358,1002.42,919.802,,,,,,,,,,1109.804,,,,,,,,,717.73,1178.948,888.405,888.61,796.344,,,,,,659.038,,,1029.594,,,,754.198,,,,1091.774,1182.412,929.884,943.507,1627.906,946.867,1473.664,794.213183
2016-01-04,1033.085,778.747,998.625,1290.22,726.674,734.303,545.371,388.428,709.136,756.866,972.016,894.08,696.862,1351.456,366.85,732.487,1570.802,562.446,662.111,821.339,477.269,1099.92,407.908,807.688,529.228,311.791,494.71,926.514,1118.067,707.886,703.725,1154.668,874.276,873.813,779.314,359.958,666.749,758.845,773.348,432.648,658.802,40.714,400.941,1004.276,,357.927,,743.5,767.92,626.597,,1053.437,1157.208,896.487,913.366,1598.453,916.019,1435.829,767.7736656
2016-01-05,1032.756,779.598,998.442,1292.231,725.223,730.934,548.053,388.225,707.75,754.315,971.575,889.783,694.46,1353.918,366.512,732.012,1580.737,558.928,659.385,816.333,475.064,1097.676,408.977,805.849,516.701,308.844,491.877,907.245,1116.324,710.579,689.22,1154.079,872.0,860.467,779.006,364.099,670.543,767.35,773.292,429.683,661.619,39.978,403.359,1005.476,,353.08,,734.913,776.794,627.176,,1048.643,1172.145,902.127,920.895,1604.198,910.716,1425.039,768.4640207
2016-01-06,1019.728,771.546,986.068,1273.819,717.884,724.479,539.87,383.686,700.556,746.036,962.517,879.179,678.058,1335.291,367.503,724.986,1569.29,560.44,652.618,810.225,470.249,1099.714,399.924,796.769,507.556,306.205,485.558,909.713,1107.728,701.357,674.141,1143.433,866.362,851.818,766.328,359.123,666.201,748.422,762.413,428.165,651.093,40.086,405.018,998.785,,350.411,,712.301,758.336,624.339,,1041.839,1178.936,890.956,914.34,1595.43,895.122,1431.536,759.8135696
2016-01-07,998.186,750.482,964.648,1243.172,707.253,715.998,527.426,381.222,690.347,733.615,936.622,855.383,664.34,1302.9,360.157,717.649,1554.083,552.285,646.825,797.676,467.698,1086.668,398.096,788.778,494.821,308.689,482.129,895.739,1092.535,686.118,654.855,1116.904,852.332,846.776,748.833,349.283,649.334,721.473,736.097,426.153,651.093,38.266,400.992,972.854,,346.137,,681.784,729.591,630.918,,997.612,1157.457,878.58,906.466,1549.462,875.814,1380.403,738.860904
2016-01-08,988.593,752.32,956.495,1229.251,701.361,710.096,522.575,378.639,684.626,728.471,941.884,857.249,660.028,1287.992,350.704,707.988,1540.614,557.843,641.927,793.401,469.643,1086.46,394.624,780.189,494.636,309.459,477.079,891.89,1077.859,680.266,648.323,1113.253,848.873,826.988,751.003,347.699,644.901,717.166,717.875,437.269,651.093,38.084,408.492,982.127,,342.19,,681.784,718.769,619.586,,1003.382,1162.749,886.744,910.056,1533.597,881.502,1406.438,740.0719553
2016-01-11,985.649,735.099,951.797,1228.021,695.539,703.888,506.064,367.476,678.531,723.568,920.211,839.864,650.77,1287.579,346.415,709.207,1508.842,559.497,635.803,786.912,467.016,1073.98,389.925,778.48,483.403,304.135,473.79,887.671,1066.036,675.297,641.829,1085.222,851.549,818.878,743.117,340.916,636.609,718.697,725.185,434.577,621.889,37.744,403.99,973.363,,335.929,,680.945,691.155,617.645,,968.366,1141.875,867.617,900.774,1463.122,865.142,1395.393,723.3605427
2016-01-12,987.48,734.223,953.288,1235.979,699.637,710.802,510.646,370.958,682.597,719.708,916.891,836.843,649.442,1296.488,348.463,707.588,1526.776,563.244,643.382,797.938,469.972,1087.411,393.191,788.846,484.469,307.127,474.989,887.385,1078.906,673.299,639.5,1080.584,821.038,817.35,737.33,338.481,635.279,709.227,729.64,432.186,602.897,38.606,412.498,966.336,,344.44,,666.47,703.492,623.77,,963.332,1158.112,864.381,896.498,1464.02,861.794,1425.602,723.2128112
2016-01-13,976.13,740.394,944.135,1204.436,703.854,713.831,514.285,373.197,686.711,726.474,925.605,845.742,639.234,1262.753,347.303,710.614,1524.385,567.48,646.82,797.834,470.377,1082.566,397.504,792.789,493.367,308.575,477.148,895.373,1082.881,680.068,649.075,1092.867,841.968,826.792,741.258,339.114,639.665,718.561,731.787,429.034,578.535,38.476,416.905,969.68,,350.805,,665.948,713.025,634.086,,966.888,1176.031,880.918,903.057,1495.51,868.732,1463.077,729.5567488
2016-01-14,978.572,733.506,945.418,1223.129,692.569,701.114,505.292,369.689,675.828,714.745,915.654,834.845,643.978,1282.878,341.289,692.544,1501.612,553.428,634.346,783.428,458.865,1049.772,390.275,779.659,481.758,302.322,469.348,875.622,1068.884,671.914,635.598,1083.408,822.884,809.614,724.75,342.315,644.579,744.304,736.051,421.805,545.462,37.244,416.005,961.023,,347.397,,648.91,696.899,627.205,,963.344,1159.25,866.21,894.711,1472.795,856.636,1438.942,723.1457903
2016-01-15,961.279,719.611,928.595,1196.816,679.819,690.135,488.442,356.393,663.053,705.559,903.344,823.477,624.096,1255.893,335.849,692.86,1462.561,543.303,626.451,771.232,454.123,1043.516,382.632,769.607,474.647,293.878,461.381,851.332,1053.649,655.371,625.94,1069.666,828.775,815.344,721.026,330.661,627.662,710.857,713.554,421.172,545.462,36.149,414.411,939.215,,340.731,,649.325,668.025,616.161,,940.709,1158.089,856.679,890.638,1475.566,858.032,1405.763,709.1876541
2016-01-18,956.538,714.28,923.796,1196.074,672.213,681.43,479.79,348.781,655.447,697.137,897.217,817.634,616.077,1255.893,326.534,685.481,1452.668,536.07,618.104,762.768,447.618,1044.906,369.628,761.119,464.319,282.761,453.592,849.484,1043.506,650.165,620.805,1053.355,816.767,807.5,711.169,326.744,625.887,689.601,708.516,408.737,556.749,33.909,396.819,921.709,,324.099,,622.41,665.834,618.248,,931.648,1142.766,859.01,887.347,1451.14,862.82,1402.377,703.4097406
2016-01-19,959.733,725.099,927.923,1194.524,682.263,694.258,490.259,354.177,665.256,704.394,910.937,830.15,618.753,1253.912,333.885,698.772,1474.939,546.919,631.706,776.808,454.342,1050.647,374.401,773.135,482.314,284.5,458.625,869.59,1063.269,654.175,630.489,1066.357,815.794,815.689,725.72,326.854,631.407,708.024,714.029,411.123,571.608,35.02,398.332,934.199,,328.649,,640.546,681.519,616.926,,954.493,1154.962,868.995,898.02,1458.781,867.594,1434.84,714.3742369
2016-01-20,942.461,703.678,910.189,1181.73,660.321,671.558,470.574,339.887,643.712,683.915,883.704,806.382,605.863,1241.121,322.304,675.17,1426.639,530.691,610.36,754.009,437.801,1024.314,356.077,756.132,453.797,277.664,443.678,837.163,1031.37,633.941,615.278,1024.464,796.343,800.377,702.944,317.886,622.292,700.662,697.201,402.227,537.687,32.098,388.807,913.856,,320.879,,608.909,652.92,600.148,,919.613,1126.695,843.194,884.299,1427.828,847.483,1412.354,692.7587909
2016-01-21,945.655,699.354,912.445,1188.568,668.387,679.464,473.451,339.877,651.361,685.424,874.282,802.783,628.598,1246.341,326.27,684.512,1458.157,534.984,617.323,762.734,442.643,1027.13,367.831,769.102,466.817,283.042,448.7,850.417,1031.32,642.329,627.044,1004.345,767.704,805.546,698.306,314.18,630.032,711.164,705.618,400.782,530.898,31.53,390.401,908.509,,320.736,,605.248,664.777,596.277,,902.758,1128.491,840.97,876.163,1389.406,841.899,1410.312,688.5185547
2016-01-22,970.473,720.478,936.734,1215.123,688.701,698.507,494.976,361.27,671.726,708.439,898.561,824.092,656.701,1272.754,335.111,706.778,1496.067,550.127,636.551,779.809,453.03,1028.832,374.408,789.846,494.27,292.25,463.815,882.104,1057.963,665.325,641.118,1030.574,801.746,817.348,714.494,321.165,651.078,752.943,717.2,411.931,530.898,32.84,400.664,929.747,,330.42,,605.579,692.755,615.366,,933.385,1149.818,867.549,906.576,1420.711,856.931,1449.049,710.6606705
2016-01-25,960.601,726.247,928.824,1194.326,685.471,696.117,494.046,358.771,668.535,707.721,908.473,833.135,638.547,1251.675,335.929,709.995,1512.16,548.669,634.907,779.522,452.501,1045.522,367.777,785.875,489.704,293.278,456.023,880.344,1054.704,660.292,648.161,1040.821,811.666,821.924,715.752,322.534,646.244,723.281,710.714,412.058,549.435,32.929,397.228,931.011,,330.953,,622.79,688.114,615.691,,944.587,1160.541,878.612,906.576,1465.964,875.041,1450.455,716.0843848
2016-01-26,970.212,718.387,936.247,1213.266,692.236,703.084,498.139,361.116,675.071,709.498,893.346,822.948,655.332,1270.846,339.463,715.768,1516.439,557.17,641.815,786.903,455.779,1043.95,373.143,792.269,496.112,298.329,463.398,894.297,1060.713,666.596,650.904,1021.878,794.311,817.64,706.869,320.382,648.426,728.085,719.817,416.694,549.955,33.86,403.296,931.011,,328.284,,624.832,698.594,629.12,,918.234,1153.929,860.504,906.379,1436.328,864.642,1455.343,708.3263112
2016-01-27,967.346,725.358,934.606,1200.366,695.818,706.021,506.741,368.683,678.858,715.973,899.705,826.467,658.044,1256.345,336.893,717.52,1531.156,558.334,646.752,790.425,456.671,1044.036,372.479,796.795,494.733,302.585,466.737,892.139,1063.848,671.565,646.865,1031.654,815.528,819.975,705.107,329.396,651.948,729.238,723.33,425.956,556.055,33.954,408.355,928.384,,331.54,,634.071,707.174,635.182,,922.193,1172.038,873.374,916.308,1483.235,868.472,1473.096,715.9774959
2016-01-28,968.015,731.153,935.906,1206.296,689.884,697.136,521.534,377.558,673.686,712.918,902.838,830.859,669.993,1261.664,337.286,709.987,1510.477,554.159,642.413,776.913,451.403,1027.97,362.488,789.849,503.958,305.433,461.517,876.196,1048.715,672.033,655.017,1036.672,810.379,816.674,709.786,330.933,665.039,753.933,734.149,438.27,557.656,33.819,409.525,925.679,,338.805,,652.132,731.438,641.953,,925.333,1175.813,871.421,930.691,1497.029,875.377,1489.125,722.2341341
2016-01-29,986.966,750.558,954.857,1236.788,697.187,704.672,537.296,386.164,681.055,720.814,923.849,846.725,682.95,1293.962,338.246,722.266,1530.567,558.619,649.522,781.878,455.973,1030.321,367.735,805.592,506.106,307.378,468.587,884.595,1058.487,678.808,657.767,1061.223,818.041,819.518,728.803,349.883,688.393,767.59,761.629,440.594,557.656,34.059,414.87,948.915,,343.818,,652.132,766.162,655.088,,949.285,1192.415,881.047,961.008,1530.886,903.386,1512.454,742.3709471
2016-02-01,989.999,751.158,957.581,1235.957,700.749,706.785,534.109,383.373,684.289,726.515,924.248,848.718,677.896,1293.562,337.489,728.227,1543.61,545.556,651.78,784.511,462.812,1047.427,367.502,810.047,502.652,311.036,469.414,881.94,1065.004,685.505,663.949,1055.687,836.324,826.295,722.655,354.786,688.18,760.616,757.48,439.44,550.437,34.571,421.191,950.136,,347.799,,663.851,755.066,655.731,,946.097,1202.937,885.249,961.008,1531.998,910.18,1512.665,742.7358388
2016-02-02,972.592,738.57,940.821,1211.665,686.918,693.285,518.703,372.295,670.602,715.661,914.577,839.044,661.948,1268.407,335.943,721.494,1528.087,539.454,637.17,771.268,453.769,1038.431,356.911,795.867,486.996,304.827,455.849,862.94,1048.584,670.994,653.795,1049.188,835.345,824.289,715.017,335.96,671.798,735.193,739.983,429.266,561.035,34.147,409.803,935.501,,339.927,,651.858,725.278,647.83,,937.986,1185.51,870.708,942.792,1518.558,908.071,1487.054,728.7069259
2016-02-03,974.008,731.099,941.132,1219.052,685.735,691.48,519.677,373.597,669.548,713.235,898.667,825.351,680.964,1274.608,334.198,714.204,1483.675,538.99,637.108,770.297,451.034,1018.886,351.5,794.327,493.466,305.253,450.79,865.434,1052.529,671.169,644.755,1024.27,824.818,840.958,710.744,349.477,668.882,751.55,744.006,431.745,565.723,32.472,412.685,919.89,,343.958,,656.531,727.303,659.742,,916.65,1180.36,855.135,929.411,1487.072,895.748,1493.339,721.6474363
2016-02-04,979.153,748.051,947.724,1223.523,692.174,697.976,543.327,386.876,676.337,719.916,913.176,842.229,699.092,1277.683,340.823,711.715,1477.587,540.7,644.054,775.813,451.523,1028.856,358.666,802.124,514.812,308.865,465.123,887.896,1049.133,677.465,668.791,1035.696,820.694,847.505,728.719,365.439,695.301,771.218,765.683,447.216,581.201,31.215,422.775,928.624,,357.063,,661.448,772.353,675.608,,928.187,1214.939,879.675,956.636,1518.596,901.008,1515.536,739.554546
2016-02-05,962.909,748.283,933.566,1199.136,684.719,691.58,538.356,383.029,669.069,711.808,918.062,842.006,690.505,1251.67,342.596,697.136,1458.392,535.076,637.971,765.227,445.471,1031.668,350.267,790.529,517.58,307.881,466.527,877.975,1048.252,667.729,655.066,1036.262,809.955,837.145,741.924,359.188,686.721,771.688,748.683,446.061,581.201,30.527,423.616,939.518,,357.076,,661.448,763.694,671.185,,927.943,1263.637,884.199,956.241,1548.834,903.131,1532.491,739.612118
2016-02-08,946.423,743.268,918.547,1179.364,660.348,666.778,525.342,369.377,645.254,698.381,916.246,840.369,671.644,1231.796,325.981,668.99,1382.032,516.16,617.058,738.504,419.632,993.192,334.053,760.459,492.258,300.094,445.924,838.214,1024.007,644.368,653.859,1036.508,826.402,836.007,741.274,360.798,679.105,761.136,727.744,436.05,579.665,26.936,413.823,926.944,,350.598,,656.205,748.862,644.666,,926.153,1263.637,884.199,956.241,1548.834,903.131,1528.823,734.1268952
2016-02-09,939.658,739.272,912.144,1176.849,659.044,665.789,518.14,364.928,643.789,688.018,913.915,833.554,664.662,1229.737,321.86,676.294,1369.723,517.162,615.835,741.311,421.857,993.1,329.167,759.983,489.8,295.874,440.664,844.076,1021.186,642.385,634.715,1035.069,787.043,830.028,746.846,360.798,673.751,755.328,716.329,431.758,561.002,26.224,404.668,912.715,,354.469,,653.663,735.854,641.388,,924.395,1252.415,884.199,956.241,1519.632,903.131,1522.267,729.8848451
2016-02-10,938.54,739.852,911.24,1176.171,664.605,672.148,522.249,365.888,649.112,685.818,913.218,831.421,654.687,1230.01,323.708,679.572,1419.73,515.03,618.737,745.848,430.027,998.801,341.475,756.544,487.808,292.046,448.364,853.128,1031.284,646.193,628.819,1036.255,765.292,822.767,735.773,355.887,681.432,759.661,718.024,428.83,567.607,25.722,406.768,904.335,,351.908,,648.745,748.047,645.678,,926.163,1256.463,884.199,956.022,1529.346,903.131,1527.807,730.5834818
